Cycle,Year,Medical School Name,Short Name,Cost Type,Ownership Type,Residence Status,Health Insurance Required ,Health Insurance Waived,Reported Cost
2014-15,2014,East Tennessee State University James H. Quillen College of Medicine,East Tennessee-Quillen,Tuition,Public,Resident,Yes,Yes,29160.0
2014-15,2014,East Tennessee State University James H. Quillen College of Medicine,East Tennessee-Quillen,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,63357.0
2014-15,2014,East Tennessee State University James H. Quillen College of Medicine,East Tennessee-Quillen,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,33079.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,Fees,Public,Nonresident,Yes,Yes,1420.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,Fees,Public,Resident,Yes,Yes,1420.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,Health Insurance,Public,Nonresident,Yes,Yes,2536.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,Health Insurance,Public,Resident,Yes,Yes,2536.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,Tuition,Public,Nonresident,Yes,Yes,56382.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,Tuition,Public,Resident,Yes,Yes,30584.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,60338.0
2014-15,2014,Eastern Virginia Medical School,Eastern Virginia,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,34540.0
2014-15,2014,Emory University School of Medicine,Emory,Fees,Private,Nonresident,Yes,Yes,1054.0
2014-15,2014,Emory University School of Medicine,Emory,Fees,Private,Resident,Yes,Yes,1054.0
2014-15,2014,Emory University School of Medicine,Emory,Health Insurance,Private,Nonresident,Yes,Yes,2850.0
2014-15,2014,Emory University School of Medicine,Emory,Health Insurance,Private,Resident,Yes,Yes,2850.0
2014-15,2014,Emory University School of Medicine,Emory,Tuition,Private,Nonresident,Yes,Yes,49500.0
2014-15,2014,Emory University School of Medicine,Emory,Tuition,Private,Resident,Yes,Yes,49500.0
2014-15,2014,Emory University School of Medicine,Emory,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,53404.0
2014-15,2014,Emory University School of Medicine,Emory,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,53404.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,Fees,Public,Nonresident,Yes,Yes,6686.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,Fees,Public,Resident,Yes,Yes,5186.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,Health Insurance,Public,Nonresident,Yes,Yes,2266.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,Health Insurance,Public,Resident,Yes,Yes,2266.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,Tuition,Public,Nonresident,Yes,Yes,62738.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,Tuition,Public,Resident,Yes,Yes,32738.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,71690.0
2014-15,2014,Florida International University Herbert Wertheim College of Medicine,FIU-Wertheim,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,40190.0
2014-15,2014,Florida State University College of Medicine,Florida State,Fees,Public,Nonresident,Yes,Yes,5284.0
2014-15,2014,Florida State University College of Medicine,Florida State,Fees,Public,Resident,Yes,Yes,3639.0
2014-15,2014,Florida State University College of Medicine,Florida State,Health Insurance,Public,Nonresident,Yes,Yes,1680.0
2014-15,2014,Florida State University College of Medicine,Florida State,Health Insurance,Public,Resident,Yes,Yes,1680.0
2014-15,2014,Florida State University College of Medicine,Florida State,Tuition,Public,Nonresident,Yes,Yes,54046.0
2014-15,2014,Florida State University College of Medicine,Florida State,Tuition,Public,Resident,Yes,Yes,21140.0
2014-15,2014,Florida State University College of Medicine,Florida State,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,61010.0
2014-15,2014,Florida State University College of Medicine,Florida State,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,26459.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,Fees,Private,Nonresident,Yes,Yes,855.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,Fees,Private,Resident,Yes,Yes,855.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,Health Insurance,Private,Nonresident,Yes,Yes,1560.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,Health Insurance,Private,Resident,Yes,Yes,1560.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,Tuition,Private,Nonresident,Yes,Yes,51365.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,Tuition,Private,Resident,Yes,Yes,51365.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,53780.0
2014-15,2014,Frank H. Netter MD School of Medicine at Quinnipiac University,Quinnipiac-Netter,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,53780.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,Fees,Private,Nonresident,Yes,Yes,2264.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,Fees,Private,Resident,Yes,Yes,2264.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,Health Insurance,Private,Nonresident,Yes,Yes,2160.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,Health Insurance,Private,Resident,Yes,Yes,2160.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,Tuition,Private,Nonresident,Yes,Yes,56104.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,Tuition,Private,Resident,Yes,Yes,56104.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,60528.0
2014-15,2014,Geisel School of Medicine at Dartmouth,Dartmouth-Geisel,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,60528.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,Fees,Private,Nonresident,Yes,Yes,1910.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,Fees,Private,Resident,Yes,Yes,1910.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,Health Insurance,Private,Nonresident,Yes,Yes,5172.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,Health Insurance,Private,Resident,Yes,Yes,5172.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,Tuition,Private,Nonresident,Yes,Yes,55618.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,Tuition,Private,Resident,Yes,Yes,49992.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,62700.0
2014-15,2014,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,57074.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,Fees,Private,Nonresident,Yes,Yes,440.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,Fees,Private,Resident,Yes,Yes,440.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,Health Insurance,Private,Nonresident,Yes,Yes,2500.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,Health Insurance,Private,Resident,Yes,Yes,2500.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,Tuition,Private,Nonresident,Yes,Yes,53793.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,Tuition,Private,Resident,Yes,Yes,53793.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,56733.0
2014-15,2014,George Washington University School of Medicine and Health Sciences,George Washington,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,56733.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,Fees,Private,Nonresident,Yes,Yes,7297.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,Fees,Private,Resident,Yes,Yes,7297.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,Health Insurance,Private,Nonresident,Yes,Yes,2380.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,Health Insurance,Private,Resident,Yes,Yes,2380.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,Tuition,Private,Nonresident,Yes,Yes,47839.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,Tuition,Private,Resident,Yes,Yes,47839.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,57516.0
2014-15,2014,Georgetown University School of Medicine,Georgetown,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,57516.0
2014-15,2014,Harvard Medical School,Harvard,Fees,Private,Nonresident,Yes,Yes,1585.0
2014-15,2014,Harvard Medical School,Harvard,Fees,Private,Resident,Yes,Yes,1585.0
2014-15,2014,Harvard Medical School,Harvard,Health Insurance,Private,Nonresident,Yes,Yes,2366.0
2014-15,2014,Harvard Medical School,Harvard,Health Insurance,Private,Resident,Yes,Yes,2366.0
2014-15,2014,Harvard Medical School,Harvard,Tuition,Private,Nonresident,Yes,Yes,54200.0
2014-15,2014,Harvard Medical School,Harvard,Tuition,Private,Resident,Yes,Yes,54200.0
2014-15,2014,Harvard Medical School,Harvard,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,58151.0
2014-15,2014,Harvard Medical School,Harvard,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,58151.0
2014-15,2014,Howard University College of Medicine,Howard,Fees,Private,Nonresident,Yes,No,2508.0
2014-15,2014,Howard University College of Medicine,Howard,Fees,Private,Resident,Yes,No,2508.0
2014-15,2014,Howard University College of Medicine,Howard,Health Insurance,Private,Nonresident,Yes,No,0.0
2014-15,2014,Howard University College of Medicine,Howard,Health Insurance,Private,Resident,Yes,No,0.0
2014-15,2014,Howard University College of Medicine,Howard,Tuition,Private,Nonresident,Yes,No,44150.0
2014-15,2014,Howard University College of Medicine,Howard,Tuition,Private,Resident,Yes,No,44150.0
2014-15,2014,Howard University College of Medicine,Howard,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,No,46658.0
2014-15,2014,Howard University College of Medicine,Howard,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,No,46658.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,Fees,Private,Nonresident,Yes,Yes,1720.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,Fees,Private,Resident,Yes,Yes,1720.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,Health Insurance,Private,Nonresident,Yes,Yes,4227.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,Health Insurance,Private,Resident,Yes,Yes,4227.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,Tuition,Private,Nonresident,Yes,Yes,44604.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,Tuition,Private,Resident,Yes,Yes,44604.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,50551.0
2014-15,2014,Icahn School of Medicine at Mount Sinai,Mount Sinai-Icahn,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,50551.0
2014-15,2014,Indiana University School of Medicine,Indiana,Fees,Public,Nonresident,Yes,Yes,455.0
2014-15,2014,Indiana University School of Medicine,Indiana,Fees,Public,Resident,Yes,Yes,455.0
2014-15,2014,Indiana University School of Medicine,Indiana,Health Insurance,Public,Nonresident,Yes,Yes,3398.0
2014-15,2014,Indiana University School of Medicine,Indiana,Health Insurance,Public,Resident,Yes,Yes,3398.0
2014-15,2014,Indiana University School of Medicine,Indiana,Tuition,Public,Nonresident,Yes,Yes,53703.0
2014-15,2014,Indiana University School of Medicine,Indiana,Tuition,Public,Resident,Yes,Yes,33349.0
2014-15,2014,Indiana University School of Medicine,Indiana,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,57556.0
2014-15,2014,Indiana University School of Medicine,Indiana,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,37202.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,Fees,Public,Nonresident,Yes,Yes,2187.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,Fees,Public,Resident,Yes,Yes,2187.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,Health Insurance,Public,Nonresident,Yes,Yes,1903.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,Health Insurance,Public,Resident,Yes,Yes,1903.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,Tuition,Public,Nonresident,Yes,Yes,60250.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,Tuition,Public,Resident,Yes,Yes,35090.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,64340.0
2014-15,2014,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Buffalo-Jacobs,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,39180.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,Fees,Private,Nonresident,Yes,Yes,1537.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,Fees,Private,Resident,Yes,Yes,1537.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,Health Insurance,Private,Nonresident,Yes,Yes,3390.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,Health Insurance,Private,Resident,Yes,Yes,3390.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,Tuition,Private,Nonresident,Yes,Yes,47250.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,Tuition,Private,Resident,Yes,Yes,47250.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,52177.0
2014-15,2014,Johns Hopkins University School of Medicine,Johns Hopkins,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,52177.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,Fees,Private,Nonresident,Yes,Yes,737.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,Fees,Private,Resident,Yes,Yes,737.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,Health Insurance,Private,Nonresident,Yes,Yes,1712.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,Health Insurance,Private,Resident,Yes,Yes,1712.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,Tuition,Private,Nonresident,Yes,Yes,54662.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,Tuition,Private,Resident,Yes,Yes,54662.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,57111.0
2014-15,2014,Keck School of Medicine of the University of Southern California,Southern Cal-Keck,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,57111.0
2014-15,2014,Lewis Katz School of Medicine at Temple University,Temple-Katz,Fees,Private,Nonresident,Yes,Yes,830.0
2014-15,2014,Lewis Katz School of Medicine at Temple University,Temple-Katz,Fees,Private,Resident,Yes,Yes,830.0
2014-15,2014,Lewis Katz School of Medicine at Temple University,Temple-Katz,Health Insurance,Private,Nonresident,Yes,Yes,3850.0
2014-15,2014,Lewis Katz School of Medicine at Temple University,Temple-Katz,Health Insurance,Private,Resident,Yes,Yes,3850.0
